date,star_change,fork_change
2024/03/12  0:00,38.0,9.0
2024/03/13  0:00,33.0,7.0
2024/03/14  0:00,24.0,5.0
2024/03/15  0:00,20.0,4.0
2024/03/16  0:00,22.0,8.0
2024/03/17  0:00,35.0,12.0
2024/03/18  0:00,24.0,11.0
2024/03/19  0:00,20.0,8.0
2024/03/20  0:00,25.0,7.0
2024/03/21  0:00,37.0,10.0
2024/03/22  0:00,29.0,9.0
2024/03/23  0:00,22.0,7.0
2024/03/24  0:00,41.0,4.0
2024/03/25  0:00,44.0,9.0
2024/03/26  0:00,38.0,6.0
2024/03/27  0:00,23.0,5.0
2024/03/28  0:00,21.0,18.0
2024/03/29  0:00,13.0,-1.0
2024/03/30  0:00,28.0,1.0
2024/03/31  0:00,25.0,2.0
2024/04/01  0:00,26.0,15.0
2024/04/02  0:00,27.0,15.0
2024/04/03  0:00,27.0,13.0
2024/04/04  0:00,28.0,5.0
2024/04/05  0:00,18.0,3.0
2024/04/06  0:00,32.0,2.0
2024/04/07  0:00,20.0,8.0
2024/04/08  0:00,40.0,7.0
2024/04/09  0:00,24.0,5.0
2024/04/10  0:00,25.0,-27.0
2024/04/11  0:00,43.0,6.0
2024/04/12  0:00,24.0,12.0
2024/04/13  0:00,40.0,17.0
2024/04/14  0:00,28.0,0.0
2024/04/15  0:00,22.0,11.0
2024/04/16  0:00,35.0,13.0
2024/04/17  0:00,32.0,14.0
2024/04/18  0:00,42.0,4.0
2024/04/19  0:00,8.0,-14.0
2024/04/20  0:00,32.0,10.0
2024/04/21  0:00,29.0,4.0
2024/04/22  0:00,21.0,5.0
2024/04/23  0:00,41.0,12.0
2024/04/24  0:00,23.0,-2.0
2024/04/25  0:00,56.0,8.0
2024/04/26  0:00,54.0,8.0
2024/04/27  0:00,49.0,19.0
2024/04/28  0:00,23.0,0.0
2024/04/29  0:00,38.0,-3.0
2024/04/30  0:00,27.0,11.0
2024/05/01  0:00,24.0,17.0
2024/05/02  0:00,22.0,-2.0
2024/05/03  0:00,20.0,6.0
2024/05/04  0:00,16.0,-1.0
2024/05/05  0:00,58.0,17.0
2024/05/06  0:00,28.0,8.0
2024/05/07  0:00,42.0,5.0
2024/05/08  0:00,30.0,6.0
2024/05/09  0:00,35.0,14.0
2024/05/10  0:00,23.0,8.0
2024/05/11  0:00,29.0,8.0
2024/05/12  0:00,18.0,4.0
2024/05/13  0:00,34.0,14.0
2024/05/14  0:00,29.0,13.0
2024/05/15  0:00,25.0,2.0
2024/05/16  0:00,28.0,1.0
2024/05/17  0:00,23.0,2.0
2024/05/18  0:00,16.0,12.0
2024/05/19  0:00,23.0,10.0
2024/05/20  0:00,22.0,4.0
2024/05/21  0:00,32.0,4.0
2024/05/22  0:00,30.0,3.0
2024/05/23  0:00,26.0,1.0
2024/05/24  0:00,27.0,7.0
2024/05/25  0:00,23.0,7.0
2024/05/26  0:00,34.0,4.0
2024/05/27  0:00,36.0,10.0
2024/05/28  0:00,39.0,14.0
2024/05/29  0:00,39.0,7.0
2024/05/30  0:00,22.0,-4.0
2024/05/31  0:00,23.0,11.0
2024/06/01  0:00,12.0,7.0
2024/06/02  0:00,23.0,2.0
2024/06/03  0:00,36.0,10.0
2024/06/04  0:00,6.0,-3.0
2024/06/05  0:00,30.0,12.0
2024/06/06  0:00,31.0,15.0
2024/06/07  0:00,84.0,4.0
2024/06/08  0:00,58.0,0.0
2024/06/09  0:00,40.0,14.0
2024/06/10  0:00,33.0,11.0
2024/06/11  0:00,43.0,6.0
2024/06/12  0:00,10.0,-11.0
2024/06/13  0:00,20.0,9.0
2024/06/14  0:00,16.0,8.0
2024/06/16  0:00,38.0,8.0
2024/06/17  0:00,31.0,10.0
2024/06/18  0:00,34.0,5.0
2024/06/19  0:00,35.0,8.0
2024/06/20  0:00,21.0,13.0
2024/06/21  0:00,8.0,3.0
2024/06/22  0:00,26.0,12.0
2024/06/23  0:00,29.0,9.0
2024/06/24  0:00,15.0,6.0
2024/06/25  0:00,35.0,7.0
2024/06/26  0:00,27.0,1.0
2024/06/27  0:00,43.0,8.0
2024/06/28  0:00,17.0,2.0
2024/06/29  0:00,15.0,-1.0
2024/06/30  0:00,33.0,7.0
2024/07/01  0:00,31.0,8.0
2024/07/02  0:00,22.0,5.0
2024/07/03  0:00,42.0,7.0
2024/07/04  0:00,67.0,23.0
2024/07/05  0:00,114.0,8.0
2024/07/06  0:00,66.0,0.0
2024/07/07  0:00,43.0,15.0
2024/07/08  0:00,18.0,12.0
2024/07/09  0:00,15.0,1.0
2024/07/10  0:00,31.0,10.0
2024/07/11  0:00,44.0,6.0
2024/07/12  0:00,26.0,7.0
2024/07/13  0:00,19.0,3.0
2024/07/14  0:00,15.0,-5.0
2024/07/15  0:00,32.0,13.0
2024/07/16  0:00,22.0,12.0
2024/07/17  0:00,35.0,14.0
2024/07/18  0:00,36.0,17.0
2024/07/19  0:00,3.0,2.0
2024/07/20  0:00,9.0,4.0
2024/07/21  0:00,43.0,18.0
2024/07/22  0:00,1.0,-6.0
2024/07/23  0:00,34.0,4.0
2024/07/24  0:00,24.0,11.0
2024/07/25  0:00,13.0,1.0
2024/07/26  0:00,15.0,2.0
2024/07/27  0:00,25.0,8.0
2024/07/28  0:00,21.0,7.0
2024/07/29  0:00,24.0,5.0
2024/07/30  0:00,38.0,9.0
2024/07/31  0:00,34.0,-1.0
2024/08/01  0:00,35.0,7.0
2024/08/02  0:00,31.0,8.0
2024/08/03  0:00,8.0,7.0
2024/08/04  0:00,42.0,11.0
2024/08/05  0:00,15.0,6.0
2024/08/06  0:00,29.0,7.0
2024/08/07  0:00,21.0,15.0
2024/08/08  0:00,17.0,1.0
2024/08/09  0:00,18.0,2.0
2024/08/10  0:00,25.0,16.0
2024/08/11  0:00,63.0,7.0
2024/08/12  0:00,24.0,-4.0
2024/08/13  0:00,43.0,17.0
2024/08/14  0:00,33.0,4.0
2024/08/15  0:00,38.0,9.0
2024/08/16  0:00,29.0,8.0
2024/08/17  0:00,28.0,2.0
2024/08/18  0:00,27.0,11.0
2024/08/19  0:00,57.0,19.0
2024/08/20  0:00,15.0,1.0
2024/08/21  0:00,24.0,12.0
2024/08/22  0:00,28.0,9.0
2024/08/23  0:00,10.0,-3.0
2024/08/24  0:00,28.0,2.0
2024/08/25  0:00,44.0,8.0
2024/08/26  0:00,31.0,2.0
2024/08/27  0:00,25.0,-1.0
2024/08/28  0:00,24.0,9.0
2024/08/29  0:00,22.0,9.0
2024/08/30  0:00,37.0,9.0
2024/08/31  0:00,30.0,9.0
2024/09/01  0:00,20.0,6.0
2024/09/02  0:00,18.0,10.0
2024/09/03  0:00,35.0,15.0
2024/09/04  0:00,27.0,-5.0
2024/09/05  0:00,25.0,10.0
2024/09/06  0:00,25.0,14.0
2024/09/07  0:00,52.0,14.0
2024/09/08  0:00,41.0,7.0
2024/09/09  0:00,61.0,10.0
2024/09/10  0:00,-5.0,8.0
2024/09/11  0:00,28.0,14.0
2024/09/12  0:00,32.0,19.0
2024/09/13  0:00,13.0,8.0
2024/09/14  0:00,54.0,1.0
2024/09/15  0:00,13.0,5.0
